probability,odds,fair_odds,raw_ev,realistic_ev,uncertainty_adjusted_ev,scientific_status,target,odds_bucket
0.19806114839671882,4.75,5.048945783132531,-0.05920954511558563,-0.05920954511558563,-0.05920954511558563,RESEARCH_ONLY_NON_PIT,home_win,>4.00
0.4537346711259755,2.1,2.203931203931204,-0.047157190635451374,-0.047157190635451374,-0.047157190635451374,RESEARCH_ONLY_NON_PIT,home_win,2.00–2.49
0.36175395858708886,2.62,2.7643097643097647,-0.052204628501827166,-0.052204628501827166,-0.052204628501827166,RESEARCH_ONLY_NON_PIT,home_win,2.50–2.99
0.6067809651932196,1.57,1.648041150535377,-0.04735388464664525,-0.04735388464664525,-0.04735388464664525,RESEARCH_ONLY_NON_PIT,home_win,1.50–1.65
0.5186936112128375,1.83,1.9279204107830552,-0.0507906914805073,-0.0507906914805073,-0.0507906914805073,RESEARCH_ONLY_NON_PIT,home_win,1.66–1.99
0.3865105008077544,2.45,2.5872518286311394,-0.05304927302100171,-0.05304927302100171,-0.05304927302100171,RESEARCH_ONLY_NON_PIT,home_win,2.00–2.49
0.38042255784061696,2.5,2.62865589694858,-0.04894360539845766,-0.04894360539845766,-0.04894360539845766,RESEARCH_ONLY_NON_PIT,home_win,2.50–2.99
0.4612804025719877,2.05,2.167878787878788,-0.05437517472742531,-0.05437517472742531,-0.05437517472742531,RESEARCH_ONLY_NON_PIT,home_win,2.00–2.49
0.11896034655114963,8.0,8.406162464985993,-0.048317227590802925,-0.048317227590802925,-0.048317227590802925,RESEARCH_ONLY_NON_PIT,home_win,>4.00
0.34416118421052627,2.75,2.905615292712067,-0.053556743421052655,-0.053556743421052655,-0.053556743421052655,RESEARCH_ONLY_NON_PIT,home_win,2.50–2.99
0.3992395437262357,2.37,2.5047619047619047,-0.05380228136882137,-0.05380228136882137,-0.05380228136882137,RESEARCH_ONLY_NON_PIT,home_win,2.00–2.49
0.7755791985681615,1.22,1.2893589743589744,-0.05379337774684301,-0.05379337774684301,-0.05379337774684301,RESEARCH_ONLY_NON_PIT,home_win,<1.50
0.34634974533106966,2.75,2.887254901960784,-0.04753820033955847,-0.04753820033955847,-0.04753820033955847,RESEARCH_ONLY_NON_PIT,home_win,2.50–2.99
0.5454545454545455,1.75,1.833333333333333,-0.0454545454545453,-0.0454545454545453,-0.0454545454545453,RESEARCH_ONLY_NON_PIT,home_win,1.66–1.99
0.4983388704318937,1.9,2.006666666666667,-0.05315614617940212,-0.05315614617940212,-0.05315614617940212,RESEARCH_ONLY_NON_PIT,home_win,1.66–1.99
0.5608856088560886,1.7,1.782894736842105,-0.04649446494464937,-0.04649446494464937,-0.04649446494464937,RESEARCH_ONLY_NON_PIT,home_win,1.66–1.99
0.16580310880829016,5.75,6.03125,-0.04663212435233155,-0.04663212435233155,-0.04663212435233155,RESEARCH_ONLY_NON_PIT,home_win,>4.00
0.4791810762207774,2.0,2.0868937644341803,-0.041637847558445296,-0.041637847558445296,-0.041637847558445296,RESEARCH_ONLY_NON_PIT,home_win,2.00–2.49
0.09994794377928162,9.5,10.005208333333334,-0.050494534096824584,-0.050494534096824584,-0.050494534096824584,RESEARCH_ONLY_NON_PIT,home_win,>4.00
0.15789473684210528,6.0,6.333333333333332,-0.05263157894736825,-0.05263157894736825,-0.05263157894736825,RESEARCH_ONLY_NON_PIT,home_win,>4.00
0.6942607775720708,1.36,1.4403809523809525,-0.0558053425019836,-0.0558053425019836,-0.0558053425019836,RESEARCH_ONLY_NON_PIT,home_win,<1.50
0.3883495145631068,2.45,2.575,-0.04854368932038822,-0.04854368932038822,-0.04854368932038822,RESEARCH_ONLY_NON_PIT,home_win,2.00–2.49
